"","name","year","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter","hu_diameter"
"4164","Hanna",2002,9,14,15,30.4,-88.4,"tropical storm","0",50,1002,NA,NA
"4165","Hanna",2002,9,14,12,30,-88.8,"tropical storm","0",50,1003,NA,NA
"4166","Hanna",2002,9,14,8,29.1,-89.1,"tropical storm","0",50,1003,NA,NA
"4167","Hanna",2002,9,14,6,28.7,-89.1,"tropical storm","0",50,1003,NA,NA
"4168","Hanna",2002,9,14,0,28,-89.2,"tropical storm","0",50,1001,NA,NA
"4169","Hanna",2002,9,13,18,27.7,-89.3,"tropical storm","0",45,1003,NA,NA
"4170","Hanna",2002,9,13,12,27.4,-89.3,"tropical storm","0",45,1002,NA,NA
"4171","Hanna",2002,9,13,6,26.9,-88.8,"tropical storm","0",40,1002,NA,NA
"4172","Hanna",2002,9,13,0,26.7,-88,"tropical storm","0",35,1001,NA,NA
"4173","Hanna",2002,9,12,18,27.1,-87.5,"tropical storm","0",35,1001,NA,NA
"4174","Hanna",2002,9,12,12,27,-86.7,"tropical storm","0",35,1001,NA,NA
"4175","Gustav",2002,9,12,9,47.6,-58.6,"hurricane","1",65,963,NA,NA
"4176","Gustav",2002,9,12,6,46.5,-59.6,"hurricane","1",75,960,NA,NA
"4177","Hanna",2002,9,12,6,26.7,-86.4,"tropical storm","0",35,1001,NA,NA
"4178","Gustav",2002,9,12,4,45.3,-60.8,"hurricane","1",80,960,NA,NA
"4179","Gustav",2002,9,12,4,45.6,-60.4,"hurricane","1",80,960,NA,NA
"4180","Gustav",2002,9,12,0,43.1,-62.8,"hurricane","1",80,962,NA,NA
"4181","Hanna",2002,9,12,0,26.3,-86.6,"tropical depression","-1",30,1001,NA,NA
"4182","Gustav",2002,9,11,18,40.3,-66.8,"hurricane","2",85,964,NA,NA
"4183","Gustav",2002,9,11,12,38,-70.8,"hurricane","1",70,971,NA,NA
"4184","Gustav",2002,9,11,6,36.8,-73,"tropical storm","0",60,977,NA,NA
"4185","Gustav",2002,9,11,0,35.5,-74.7,"tropical storm","0",55,983,NA,NA
"4186","Gustav",2002,9,10,18,35,-75.4,"tropical storm","0",55,985,NA,NA
"4187","Gustav",2002,9,10,12,33.7,-75.4,"tropical storm","0",50,987,NA,NA
"4188","AL072002",2002,9,8,12,24.4,-51.3,"tropical depression","-1",25,1016,NA,NA
"4189","AL072002",2002,9,8,6,24.5,-50.2,"tropical depression","-1",25,1016,NA,NA
"4190","Fay",2002,9,8,0,28.9,-98.9,"tropical depression","-1",20,1003,NA,NA
"4191","AL072002",2002,9,8,0,24.5,-49.1,"tropical depression","-1",30,1015,NA,NA
"4192","Fay",2002,9,7,18,28.9,-98.5,"tropical depression","-1",25,1002,NA,NA
"4193","AL072002",2002,9,7,18,24.5,-48.2,"tropical depression","-1",30,1014,NA,NA
"4194","Fay",2002,9,7,12,29.1,-96.9,"tropical depression","-1",30,1002,NA,NA
"4195","AL072002",2002,9,7,12,24.3,-47.5,"tropical depression","-1",30,1013,NA,NA
"4196","Fay",2002,9,7,9,28.5,-96.3,"tropical storm","0",50,999,NA,NA
"4197","Fay",2002,9,7,6,28.1,-95.6,"tropical storm","0",50,999,NA,NA
"4198","Fay",2002,9,7,0,27.9,-95,"tropical storm","0",50,998,NA,NA
"4199","Fay",2002,9,6,18,27.8,-94.7,"tropical storm","0",50,999,NA,NA
"4200","Edouard",2002,9,6,12,28.5,-86,"tropical depression","-1",20,1008,NA,NA
"4201","Fay",2002,9,6,12,27.7,-94.5,"tropical storm","0",50,1001,NA,NA
"4202","Edouard",2002,9,6,6,28.3,-84.7,"tropical depression","-1",20,1010,NA,NA
"4203","Fay",2002,9,6,6,27.6,-94.1,"tropical storm","0",45,1005,NA,NA
"4204","Edouard",2002,9,6,0,28.4,-83.9,"tropical depression","-1",20,1009,NA,NA
"4205","Fay",2002,9,6,0,27.8,-93.9,"tropical storm","0",35,1006,NA,NA
"4206","Edouard",2002,9,5,18,28.6,-83.4,"tropical depression","-1",20,1011,NA,NA
"4207","Fay",2002,9,5,18,28,-93.8,"tropical depression","-1",30,1009,NA,NA
"4208","Edouard",2002,9,5,12,28.9,-82.4,"tropical depression","-1",20,1011,NA,NA
"4209","Edouard",2002,9,5,6,29.2,-81.6,"tropical depression","-1",25,1011,NA,NA
"4210","Edouard",2002,9,5,0,29.4,-81,"tropical storm","0",35,1008,NA,NA
"4211","Edouard",2002,9,5,0,29.4,-81.1,"tropical storm","0",35,1009,NA,NA
"4212","Edouard",2002,9,4,18,29.7,-80.5,"tropical storm","0",35,1009,NA,NA
"4213","Edouard",2002,9,4,12,29.9,-79.8,"tropical storm","0",35,1006,NA,NA
"4214","Edouard",2002,9,4,6,29.9,-79.5,"tropical storm","0",35,1002,NA,NA
"4215","Edouard",2002,9,4,0,29.9,-79.1,"tropical storm","0",40,1005,NA,NA
"4216","Edouard",2002,9,3,18,30,-79,"tropical storm","0",45,1004,NA,NA
"4217","Edouard",2002,9,3,12,30.4,-78.4,"tropical storm","0",55,1002,NA,NA
"4218","Edouard",2002,9,3,6,30.4,-78.5,"tropical storm","0",35,1003,NA,NA
"4219","Edouard",2002,9,3,0,30.5,-78.6,"tropical storm","0",35,1003,NA,NA
"4220","Edouard",2002,9,2,18,30.5,-79,"tropical storm","0",35,1005,NA,NA
"4221","Edouard",2002,9,2,12,30.4,-79.6,"tropical storm","0",35,1007,NA,NA
"4222","Edouard",2002,9,2,6,30.1,-79.7,"tropical storm","0",35,1007,NA,NA
"4223","Edouard",2002,9,2,0,29.7,-79.1,"tropical depression","-1",30,1011,NA,NA
"4224","Edouard",2002,9,1,18,29.2,-78.8,"tropical depression","-1",30,1013,NA,NA
"4225","Cristobal",2002,8,8,18,31,-72,"tropical storm","0",45,1008,NA,NA
"4226","Cristobal",2002,8,8,12,29.9,-74,"tropical storm","0",45,1003,NA,NA
"4227","Cristobal",2002,8,8,6,29.7,-74.9,"tropical storm","0",45,1000,NA,NA
"4228","Cristobal",2002,8,8,0,29.7,-75.3,"tropical storm","0",45,1000,NA,NA
"4229","Cristobal",2002,8,7,18,29.7,-75.7,"tropical storm","0",40,1000,NA,NA
"4230","Cristobal",2002,8,7,12,29.4,-76,"tropical storm","0",40,999,NA,NA
"4231","Cristobal",2002,8,7,6,29.7,-76.2,"tropical storm","0",40,999,NA,NA
"4232","Cristobal",2002,8,7,0,30.1,-76.2,"tropical storm","0",40,999,NA,NA
"4233","Cristobal",2002,8,6,18,30.4,-76.4,"tropical storm","0",35,1002,NA,NA
"4234","Cristobal",2002,8,6,12,30.7,-76.6,"tropical depression","-1",30,1004,NA,NA
"4235","Cristobal",2002,8,6,6,31.1,-77,"tropical depression","-1",30,1004,NA,NA
"4236","Cristobal",2002,8,6,0,31.5,-77.1,"tropical depression","-1",30,1004,NA,NA
"4237","Cristobal",2002,8,5,18,32,-77.2,"tropical depression","-1",30,1008,NA,NA
"4238","Arthur",2002,7,16,18,42.5,-54.5,"tropical storm","0",50,997,NA,NA
"4239","Arthur",2002,7,16,12,40.5,-57.9,"tropical storm","0",50,998,NA,NA
"4240","Arthur",2002,7,16,6,38.6,-61.7,"tropical storm","0",50,998,NA,NA
"4241","Arthur",2002,7,16,0,37.9,-65.1,"tropical storm","0",50,1000,NA,NA
"4242","Arthur",2002,7,15,18,36.8,-68.2,"tropical storm","0",45,1002,NA,NA
"4243","Arthur",2002,7,15,12,36.1,-71,"tropical storm","0",45,1004,NA,NA
"4244","Arthur",2002,7,15,6,35.5,-73.3,"tropical storm","0",35,1006,NA,NA
"4245","Arthur",2002,7,15,0,35,-75.1,"tropical depression","-1",30,1008,NA,NA
"4246","Arthur",2002,7,14,18,34.3,-76.8,"tropical depression","-1",30,1009,NA,NA
"4247","Olga",2001,12,4,18,27,-67.4,"tropical depression","-1",30,1006,NA,NA
"4248","Olga",2001,12,4,12,27.8,-68,"tropical depression","-1",30,1006,NA,NA
"4249","Olga",2001,12,4,6,27.8,-68.2,"tropical depression","-1",30,1006,NA,NA
"4250","Olga",2001,12,4,0,27.7,-69.1,"tropical depression","-1",30,1006,NA,NA
"4251","Olga",2001,12,3,18,27.7,-69.6,"tropical storm","0",35,1005,NA,NA
"4252","Olga",2001,12,3,12,27.8,-69.9,"tropical storm","0",35,1005,NA,NA
"4253","Olga",2001,12,3,6,27.4,-69.9,"tropical storm","0",35,1005,NA,NA
"4254","Olga",2001,12,3,0,27,-69.7,"tropical storm","0",35,1004,NA,NA
"4255","Olga",2001,12,2,18,26.4,-69.5,"tropical storm","0",40,1001,NA,NA
"4256","Olga",2001,12,2,12,25.5,-69.2,"tropical storm","0",40,1001,NA,NA
"4257","Olga",2001,12,2,6,24.3,-68.9,"tropical storm","0",35,1003,NA,NA
"4258","Olga",2001,12,2,0,23.4,-68.9,"tropical storm","0",35,1003,NA,NA
"4259","Olga",2001,12,1,18,23,-68.6,"tropical depression","-1",30,1004,NA,NA
"4260","Olga",2001,12,1,12,22.8,-68.3,"tropical depression","-1",30,1004,NA,NA
"4261","Olga",2001,12,1,6,23.1,-68,"tropical depression","-1",30,1005,NA,NA
"4262","Olga",2001,12,1,0,23.4,-67.7,"tropical depression","-1",30,1004,NA,NA
"4263","Olga",2001,11,30,18,23.7,-67.1,"tropical depression","-1",30,1004,NA,NA
"4264","Olga",2001,11,30,12,24.5,-66.2,"tropical depression","-1",30,1003,NA,NA
"4265","Olga",2001,11,30,6,25.3,-64.7,"tropical storm","0",35,1001,NA,NA
"4266","Olga",2001,11,30,0,26.2,-63.2,"tropical storm","0",45,998,NA,NA
"4267","Olga",2001,11,29,18,27.3,-61.8,"tropical storm","0",55,994,NA,NA
"4268","Olga",2001,11,29,12,28.4,-60.1,"tropical storm","0",60,992,NA,NA
"4269","Olga",2001,11,29,6,29.3,-58.7,"tropical storm","0",60,990,NA,NA
"4270","Olga",2001,11,29,0,30.3,-57.6,"hurricane","1",65,987,NA,NA
"4271","Olga",2001,11,28,18,31.4,-57,"hurricane","1",70,979,NA,NA
"4272","Olga",2001,11,28,12,32.4,-56.2,"hurricane","1",75,977,NA,NA
"4273","Olga",2001,11,28,6,32.6,-55.7,"hurricane","1",75,975,NA,NA
"4274","Olga",2001,11,28,0,32.3,-55.8,"hurricane","1",75,975,NA,NA
"4275","Olga",2001,11,27,18,32,-56,"hurricane","1",75,975,NA,NA
"4276","Olga",2001,11,27,12,31.5,-57.2,"hurricane","1",80,974,NA,NA
"4277","Olga",2001,11,27,6,32.6,-57,"hurricane","1",80,973,NA,NA
"4278","Olga",2001,11,27,0,32.1,-56.2,"hurricane","1",75,975,NA,NA
"4279","Olga",2001,11,26,18,31.1,-56,"hurricane","1",65,977,NA,NA
"4280","Olga",2001,11,26,12,30.6,-55.9,"hurricane","1",65,979,NA,NA
"4281","Olga",2001,11,26,6,30.1,-55.6,"tropical storm","0",60,979,NA,NA
"4282","Olga",2001,11,26,0,30.3,-55.3,"tropical storm","0",60,979,NA,NA
"4283","Olga",2001,11,25,18,30.8,-55,"tropical storm","0",60,987,NA,NA
"4284","Olga",2001,11,25,12,31.7,-53.5,"tropical storm","0",55,989,NA,NA
"4285","Olga",2001,11,25,6,31.8,-52,"tropical storm","0",50,989,NA,NA
"4286","Olga",2001,11,25,0,31.3,-50.6,"tropical storm","0",50,989,NA,NA
"4287","Olga",2001,11,24,18,30.3,-49.5,"tropical storm","0",50,989,NA,NA
"4288","Olga",2001,11,24,12,29.5,-49.8,"tropical storm","0",50,989,NA,NA
"4289","Noel",2001,11,6,6,41.3,-49.2,"tropical storm","0",55,994,NA,NA
"4290","Noel",2001,11,6,0,39.7,-49.7,"tropical storm","0",60,990,NA,NA
"4291","Michelle",2001,11,5,18,25.4,-76.4,"hurricane","1",75,980,NA,NA
"4292","Noel",2001,11,5,18,38.8,-50.2,"hurricane","1",65,986,NA,NA
"4293","Michelle",2001,11,5,12,24.3,-78,"hurricane","1",80,974,NA,NA
"4294","Noel",2001,11,5,12,37.8,-50.3,"hurricane","1",65,986,NA,NA
"4295","Michelle",2001,11,5,6,23.1,-79.7,"hurricane","1",80,972,NA,NA
"4296","Michelle",2001,11,5,0,22.3,-80.9,"hurricane","3",105,953,NA,NA
"4297","Michelle",2001,11,4,23,22.1,-81.2,"hurricane","4",115,950,NA,NA
"4298","Michelle",2001,11,4,18,21.5,-81.8,"hurricane","4",120,949,NA,NA
"4299","Michelle",2001,11,4,12,20.8,-82.5,"hurricane","4",120,947,NA,NA
"4300","Michelle",2001,11,4,6,20.1,-83.3,"hurricane","4",120,944,NA,NA
"4301","Michelle",2001,11,4,0,19.7,-83.7,"hurricane","4",115,938,NA,NA
"4302","Michelle",2001,11,3,18,19.3,-84.1,"hurricane","3",110,934,NA,NA
"4303","Michelle",2001,11,3,12,18.9,-84.3,"hurricane","4",115,937,NA,NA
"4304","Michelle",2001,11,3,6,18.8,-84.3,"hurricane","3",105,942,NA,NA
"4305","Michelle",2001,11,3,0,18.5,-84,"hurricane","2",90,957,NA,NA
"4306","Michelle",2001,11,2,18,18,-84,"hurricane","1",80,969,NA,NA
"4307","Michelle",2001,11,2,12,17.8,-84,"hurricane","1",70,979,NA,NA
"4308","Michelle",2001,11,2,6,17.5,-83.9,"tropical storm","0",60,988,NA,NA
"4309","Michelle",2001,11,2,0,17.3,-83.9,"tropical storm","0",55,991,NA,NA
"4310","Michelle",2001,11,1,18,17,-83.8,"tropical storm","0",50,993,NA,NA
"4311","Michelle",2001,11,1,12,16.8,-83.6,"tropical storm","0",50,995,NA,NA
"4312","Michelle",2001,11,1,6,16.5,-83.4,"tropical storm","0",45,999,NA,NA
"4313","Michelle",2001,11,1,0,15.8,-83.1,"tropical storm","0",35,1001,NA,NA
"4314","Michelle",2001,10,31,18,15.3,-83.1,"tropical depression","-1",30,1004,NA,NA
"4315","Michelle",2001,10,31,12,14.8,-83.2,"tropical depression","-1",30,1004,NA,NA
"4316","Lorenzo",2001,10,31,6,37.4,-43.1,"tropical storm","0",35,1008,NA,NA
"4317","Michelle",2001,10,31,6,14.3,-83.4,"tropical depression","-1",30,1005,NA,NA
"4318","Lorenzo",2001,10,31,0,34.9,-44.9,"tropical storm","0",35,1008,NA,NA
"4319","Michelle",2001,10,31,0,13.7,-83.6,"tropical depression","-1",30,1004,NA,NA
"4320","Lorenzo",2001,10,30,18,32.8,-46,"tropical storm","0",35,1008,NA,NA
"4321","Michelle",2001,10,30,18,13,-83.5,"tropical depression","-1",30,1006,NA,NA
"4322","Lorenzo",2001,10,30,12,30.9,-45.6,"tropical storm","0",35,1007,NA,NA
"4323","Michelle",2001,10,30,12,13.3,-83.9,"tropical depression","-1",30,1005,NA,NA
"4324","Lorenzo",2001,10,30,6,29.4,-45.5,"tropical storm","0",35,1007,NA,NA
"4325","Michelle",2001,10,30,6,13.7,-84.1,"tropical depression","-1",30,1005,NA,NA
"4326","Lorenzo",2001,10,30,0,28.5,-44.6,"tropical storm","0",35,1007,NA,NA
"4327","Michelle",2001,10,30,0,13.7,-83.6,"tropical depression","-1",30,1004,NA,NA
"4328","Lorenzo",2001,10,29,18,28,-43.7,"tropical depression","-1",30,1009,NA,NA
"4329","Michelle",2001,10,29,18,13.3,-83.6,"tropical depression","-1",30,1004,NA,NA
"4330","Lorenzo",2001,10,29,12,27.8,-42.7,"tropical depression","-1",30,1009,NA,NA
"4331","Lorenzo",2001,10,29,6,27.7,-41.9,"tropical depression","-1",30,1009,NA,NA
"4332","Lorenzo",2001,10,29,0,27.2,-41.3,"tropical depression","-1",30,1009,NA,NA
"4333","Lorenzo",2001,10,28,18,27.5,-41,"tropical depression","-1",30,1009,NA,NA
"4334","Lorenzo",2001,10,28,12,27.5,-39.8,"tropical depression","-1",30,1009,NA,NA
"4335","Lorenzo",2001,10,28,6,27.5,-38.7,"tropical depression","-1",30,1009,NA,NA
"4336","Lorenzo",2001,10,28,0,27.5,-37.4,"tropical depression","-1",30,1009,NA,NA
"4337","Lorenzo",2001,10,27,18,27.5,-36.1,"tropical depression","-1",30,1009,NA,NA
"4338","Lorenzo",2001,10,27,12,27.2,-34.9,"tropical depression","-1",30,1010,NA,NA
"4339","Karen",2001,10,15,12,44.2,-64.8,"tropical storm","0",40,998,NA,NA
"4340","Karen",2001,10,15,6,42.3,-65,"tropical storm","0",45,997,NA,NA
"4341","Karen",2001,10,15,0,40.9,-64.4,"tropical storm","0",50,995,NA,NA
"4342","Karen",2001,10,14,18,40.1,-64.1,"tropical storm","0",55,992,NA,NA
"4343","Karen",2001,10,14,12,39.3,-63.9,"tropical storm","0",60,988,NA,NA
"4344","Karen",2001,10,14,6,38.6,-63.7,"hurricane","1",70,982,NA,NA
"4345","Karen",2001,10,14,0,37.9,-64,"hurricane","1",65,985,NA,NA
"4346","Karen",2001,10,13,18,37.3,-64.6,"hurricane","1",65,985,NA,NA
"4347","Karen",2001,10,13,12,36.2,-64.8,"tropical storm","0",60,986,NA,NA
"4348","Karen",2001,10,13,6,34.9,-65.3,"tropical storm","0",60,988,NA,NA
"4349","Iris",2001,10,9,12,16.2,-91.9,"tropical depression","-1",30,1004,NA,NA
"4350","Iris",2001,10,9,6,16.2,-89.9,"tropical storm","0",60,1005,NA,NA
"4351","Iris",2001,10,9,2,16.3,-88.4,"hurricane","4",125,948,NA,NA
"4352","Iris",2001,10,9,0,16.5,-88,"hurricane","4",125,948,NA,NA
"4353","Iris",2001,10,8,18,16.8,-86,"hurricane","4",115,950,NA,NA
"4354","Jerry",2001,10,8,18,14.5,-66,"tropical depression","-1",25,1008,NA,NA
"4355","Iris",2001,10,8,12,17.1,-84,"hurricane","4",120,950,NA,NA
"4356","Jerry",2001,10,8,12,14.2,-64,"tropical storm","0",35,1007,NA,NA
"4357","Iris",2001,10,8,6,17.2,-82.3,"hurricane","2",90,963,NA,NA
"4358","Jerry",2001,10,8,6,13.8,-62,"tropical storm","0",45,1004,NA,NA
"4359","Iris",2001,10,8,0,17.3,-80.6,"hurricane","1",80,988,NA,NA
"4360","Jerry",2001,10,8,0,13.1,-60.2,"tropical storm","0",45,1006,NA,NA
"4361","Iris",2001,10,7,18,17.4,-78.9,"hurricane","1",75,991,NA,NA
"4362","Jerry",2001,10,7,18,12.5,-59.5,"tropical storm","0",45,1007,NA,NA
"4363","Iris",2001,10,7,12,17.3,-77,"hurricane","1",75,989,NA,NA
"4364","Jerry",2001,10,7,12,11.7,-57.7,"tropical storm","0",45,1007,NA,NA
"4365","Iris",2001,10,7,6,16.9,-75.3,"hurricane","1",75,989,NA,NA
"4366","Jerry",2001,10,7,6,11.3,-55.7,"tropical storm","0",40,1007,NA,NA
"4367","Iris",2001,10,7,0,16.9,-74,"hurricane","1",75,993,NA,NA
"4368","Jerry",2001,10,7,0,11,-53.8,"tropical storm","0",35,1007,NA,NA
"4369","Iris",2001,10,6,18,16.9,-72.2,"hurricane","1",65,992,NA,NA
"4370","Jerry",2001,10,6,18,10.8,-52.1,"tropical depression","-1",30,1007,NA,NA
"4371","Iris",2001,10,6,12,16.5,-70.5,"tropical storm","0",55,998,NA,NA
"4372","Jerry",2001,10,6,12,10.6,-50.6,"tropical depression","-1",25,1008,NA,NA
"4373","Iris",2001,10,6,6,16,-69,"tropical storm","0",55,998,NA,NA
"4374","Iris",2001,10,6,0,15.7,-67.7,"tropical storm","0",50,1001,NA,NA
"4375","Iris",2001,10,5,18,15.5,-66,"tropical storm","0",45,1005,NA,NA
"4376","Iris",2001,10,5,12,14.8,-64.5,"tropical storm","0",35,1008,NA,NA
"4377","Iris",2001,10,5,6,14,-63,"tropical depression","-1",30,1010,NA,NA
"4378","Iris",2001,10,5,0,13.4,-61.4,"tropical depression","-1",30,1010,NA,NA
"4379","Iris",2001,10,4,18,12.8,-59.9,"tropical depression","-1",30,1010,NA,NA
"4380","Iris",2001,10,4,12,12.3,-58.2,"tropical depression","-1",25,1011,NA,NA
"4381","Humberto",2001,9,27,18,41.5,-44.5,"tropical storm","0",45,996,NA,NA
"4382","Humberto",2001,9,27,12,42.2,-47.5,"tropical storm","0",60,994,NA,NA
"4383","Humberto",2001,9,27,6,42.4,-51.3,"hurricane","1",65,991,NA,NA
"4384","Humberto",2001,9,27,0,42.2,-54.6,"hurricane","1",70,987,NA,NA
"4385","Humberto",2001,9,26,18,41.8,-57.5,"hurricane","1",80,977,NA,NA
"4386","Humberto",2001,9,26,12,41,-59.2,"hurricane","2",90,970,NA,NA
"4387","Humberto",2001,9,26,6,40.4,-60.3,"hurricane","1",75,980,NA,NA
"4388","Humberto",2001,9,26,0,39.6,-60.7,"hurricane","1",65,990,NA,NA
"4389","Humberto",2001,9,25,18,39.2,-61.6,"hurricane","1",65,990,NA,NA
"4390","Humberto",2001,9,25,12,38.5,-62.4,"hurricane","1",65,992,NA,NA
"4391","Humberto",2001,9,25,6,37.7,-63.4,"hurricane","1",65,992,NA,NA
"4392","Humberto",2001,9,25,0,36.8,-64.3,"hurricane","1",65,992,NA,NA
"4393","Humberto",2001,9,24,18,35.9,-65.4,"hurricane","1",70,991,NA,NA
"4394","Humberto",2001,9,24,12,35,-66.3,"hurricane","1",70,990,NA,NA
"4395","Humberto",2001,9,24,6,33.8,-66.8,"hurricane","1",75,989,NA,NA
"4396","Humberto",2001,9,24,0,32.8,-67.1,"hurricane","2",85,983,NA,NA
"4397","Humberto",2001,9,23,18,31.9,-67.4,"hurricane","1",80,986,NA,NA
"4398","Humberto",2001,9,23,12,31,-67.5,"hurricane","1",65,990,NA,NA
"4399","Humberto",2001,9,23,6,30.1,-67.3,"tropical storm","0",55,994,NA,NA
"4400","Humberto",2001,9,23,0,29.3,-67,"tropical storm","0",55,995,NA,NA
"4401","Humberto",2001,9,22,18,28.6,-66.7,"tropical storm","0",50,998,NA,NA
"4402","Humberto",2001,9,22,12,27.9,-66.3,"tropical storm","0",40,1007,NA,NA
"4403","Humberto",2001,9,22,6,27.2,-65.9,"tropical depression","-1",30,1010,NA,NA
"4404","Humberto",2001,9,22,0,26.5,-65.5,"tropical depression","-1",25,1010,NA,NA
"4405","Humberto",2001,9,21,18,25.8,-65,"tropical depression","-1",25,1012,NA,NA
"4406","Humberto",2001,9,21,12,25.1,-64.2,"tropical depression","-1",25,1012,NA,NA
"4407","AL092001",2001,9,20,6,14.5,-85.1,"tropical depression","-1",25,1008,NA,NA
"4408","AL092001",2001,9,20,0,13.9,-83.5,"tropical depression","-1",30,1006,NA,NA
"4409","AL092001",2001,9,19,21,13.6,-82.7,"tropical depression","-1",30,1005,NA,NA
"4410","AL092001",2001,9,19,18,13.4,-81.9,"tropical depression","-1",30,1008,NA,NA
"4411","Felix",2001,9,19,0,34.6,-31.6,"tropical depression","-1",25,1002,NA,NA
"4412","Gabrielle",2001,9,19,0,41.5,-57.5,"tropical storm","0",60,975,NA,NA
"4413","Felix",2001,9,18,18,34.7,-31.7,"tropical depression","-1",30,1002,NA,NA
"4414","Gabrielle",2001,9,18,18,40.2,-58.9,"tropical storm","0",60,980,NA,NA
"4415","Felix",2001,9,18,12,34.7,-31.9,"tropical storm","0",35,1001,NA,NA
"4416","Gabrielle",2001,9,18,12,39,-60.4,"tropical storm","0",55,990,NA,NA
"4417","Felix",2001,9,18,6,34.8,-32,"tropical storm","0",40,998,NA,NA
"4418","Gabrielle",2001,9,18,6,37.9,-61.8,"tropical storm","0",55,990,NA,NA
"4419","Felix",2001,9,18,0,35,-32,"tropical storm","0",45,995,NA,NA
"4420","Gabrielle",2001,9,18,0,36.9,-62.9,"tropical storm","0",60,987,NA,NA
"4421","Felix",2001,9,17,18,35.2,-31.8,"tropical storm","0",55,990,NA,NA
"4422","Gabrielle",2001,9,17,18,36.2,-64.7,"hurricane","1",70,983,NA,NA
"4423","Felix",2001,9,17,12,35.3,-31.5,"tropical storm","0",60,985,NA,NA
"4424","Gabrielle",2001,9,17,12,35.3,-66.6,"hurricane","1",70,983,NA,NA
"4425","Felix",2001,9,17,6,35.4,-31.7,"hurricane","1",65,983,NA,NA
"4426","Gabrielle",2001,9,17,6,34,-68.5,"hurricane","1",65,991,NA,NA
"4427","Felix",2001,9,17,0,35.1,-32,"hurricane","1",70,981,NA,NA
"4428","Gabrielle",2001,9,17,0,33.1,-70.7,"hurricane","1",65,991,NA,NA
"4429","Felix",2001,9,16,18,34.3,-32.4,"hurricane","1",70,979,NA,NA
"4430","Gabrielle",2001,9,16,18,32.3,-72.8,"tropical storm","0",55,995,NA,NA
"4431","Felix",2001,9,16,12,33.4,-33.3,"hurricane","1",75,977,NA,NA
"4432","Gabrielle",2001,9,16,12,31.6,-74.9,"tropical storm","0",55,995,NA,NA
"4433","Felix",2001,9,16,6,32.6,-34.8,"hurricane","1",80,976,NA,NA
"4434","Gabrielle",2001,9,16,6,30.8,-76.8,"tropical storm","0",50,998,NA,NA
"4435","Felix",2001,9,16,0,32.1,-36,"hurricane","2",85,975,NA,NA
"4436","Gabrielle",2001,9,16,0,30.4,-77.9,"tropical storm","0",50,998,NA,NA
"4437","Felix",2001,9,15,18,32.1,-37.6,"hurricane","2",85,975,NA,NA
"4438","Gabrielle",2001,9,15,18,29.8,-79,"tropical storm","0",45,999,NA,NA
"4439","Felix",2001,9,15,12,31.7,-39.5,"hurricane","2",90,970,NA,NA
"4440","Gabrielle",2001,9,15,12,28.9,-80.1,"tropical storm","0",40,998,NA,NA
"4441","Felix",2001,9,15,6,31.5,-41.4,"hurricane","2",90,970,NA,NA
"4442","Gabrielle",2001,9,15,6,28.6,-80.9,"tropical storm","0",40,995,NA,NA
"4443","Erin",2001,9,15,0,46.7,-52.7,"tropical storm","0",60,981,NA,NA
"4444","Felix",2001,9,15,0,31.2,-42.8,"hurricane","2",90,970,NA,NA
"4445","Gabrielle",2001,9,15,0,28.6,-81.4,"tropical storm","0",40,995,NA,NA
"4446","Erin",2001,9,14,18,44.7,-55.2,"hurricane","1",65,984,NA,NA
"4447","Felix",2001,9,14,18,30.9,-44.3,"hurricane","2",90,970,NA,NA
"4448","Gabrielle",2001,9,14,18,28,-81.8,"tropical storm","0",45,994,NA,NA
"4449","Erin",2001,9,14,12,43.3,-56.7,"hurricane","1",65,987,NA,NA
"4450","Felix",2001,9,14,12,30.1,-45.5,"hurricane","2",95,966,NA,NA
"4451","Gabrielle",2001,9,14,12,27.1,-82.6,"tropical storm","0",60,983,NA,NA
"4452","Erin",2001,9,14,6,42,-58.1,"hurricane","1",65,987,NA,NA
"4453","Felix",2001,9,14,6,29.3,-46.6,"hurricane","3",100,962,NA,NA
"4454","Gabrielle",2001,9,14,6,25.8,-83.6,"tropical storm","0",50,992,NA,NA
"4455","Erin",2001,9,14,0,40.6,-59.3,"hurricane","1",70,982,NA,NA
"4456","Felix",2001,9,14,0,28.2,-47.2,"hurricane","3",100,962,NA,NA
"4457","Gabrielle",2001,9,14,0,25.4,-84.1,"tropical storm","0",45,997,NA,NA
"4458","Erin",2001,9,13,18,39.6,-60.2,"hurricane","1",70,982,NA,NA
"4459","Felix",2001,9,13,18,27.1,-48,"hurricane","2",95,966,NA,NA
"4460","Gabrielle",2001,9,13,18,25.4,-84.5,"tropical storm","0",40,998,NA,NA
"4461","Erin",2001,9,13,12,38.8,-60.6,"hurricane","1",70,982,NA,NA
"4462","Felix",2001,9,13,12,25.9,-48.4,"hurricane","2",85,972,NA,NA
"4463","Gabrielle",2001,9,13,12,25.3,-84.9,"tropical storm","0",35,1003,NA,NA
"4464","Erin",2001,9,13,6,38.3,-61,"hurricane","1",70,982,NA,NA
"4465","Felix",2001,9,13,6,24.8,-48.6,"hurricane","1",75,979,NA,NA
"4466","Gabrielle",2001,9,13,6,25.2,-85.3,"tropical depression","-1",30,1005,NA,NA
"4467","Erin",2001,9,13,0,38.1,-61.4,"hurricane","1",75,979,NA,NA
